Image Owner Id,Tenant Name,Tenant External URL,Image Id,Image Name,Visibility,Unused,Direct URL,Image_Updated_on
f8cdafc8861b4e0ab29362101c9c63ce,clouddb-automation,https://cloud-rtp-1.cisco.com:5000/v3,f55eb102-1319-461f-9fdc-702134ab2dad,RHEL-7_4-SELFMG,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/f55eb102-1319-461f-9fdc-702134ab2dad/snap,2018-08-28T18:20:36Z
789546cbd91e4c4b9c912064a8aa1b02,clouddb-automation,https://cloud-rtp-1.cisco.com:5000/v3,345cd4f2-5f5d-4c99-a101-b933601441da,RHEL-7_4-MG-OLD,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/345cd4f2-5f5d-4c99-a101-b933601441da/snap,2018-08-23T02:12:56Z
789546cbd91e4c4b9c912064a8aa1b02,internal-direct-net-devops,https://cloud-rtp-1.cisco.com:5000/v3,345cd4f2-5f5d-4c99-a101-b933601441da,RHEL-7_4-MG-OLD,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/345cd4f2-5f5d-4c99-a101-b933601441da/snap,2018-08-23T02:12:56Z
785634f33bad4c8caadbb9f5baa796c7,internal-direct-net-devops,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,RHEL-7_4-MG,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,2019-02-17T04:14:04Z
1be9223c4ad4485a9255fddd2487e4a4,internal-direct-net-devops,https://cloud-rtp-1.cisco.com:5000/v3,4f8076eb-ac40-4182-95c1-f96dce36d7cd,Aurora-RHEL6-30,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/4f8076eb-ac40-4182-95c1-f96dce36d7cd/snap,2018-07-16T16:38:39Z
1be9223c4ad4485a9255fddd2487e4a4,internal-direct-net-devops,https://cloud-rtp-1.cisco.com:5000/v3,2259e60f-2ac7-496f-b7e9-f4c2f6b94f70,RHEL-6_9-LAE-Debug-wesun,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2259e60f-2ac7-496f-b7e9-f4c2f6b94f70/snap,2018-11-27T20:43:42Z
1be9223c4ad4485a9255fddd2487e4a4,internal-direct-net-devops,https://cloud-rtp-1.cisco.com:5000/v3,4a29c599-6dad-4f2a-bfb6-27756dda79f1,snapshot-for-test11,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/4a29c599-6dad-4f2a-bfb6-27756dda79f1/snap,2019-01-17T06:44:07Z
1e7c7b5a1ef942fbafadebd00cd4cf95,tmx-api-dev,https://cloud-rtp-1.cisco.com:5000/v3,8095ee6b-4b2b-484c-a049-d7268020ac6a,tmstack-builder-snap1,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/8095ee6b-4b2b-484c-a049-d7268020ac6a/snap,2018-10-02T16:02:41Z
1e7c7b5a1ef942fbafadebd00cd4cf95,tmx-api-dev,https://cloud-rtp-1.cisco.com:5000/v3,2d61fa8b-327a-4c51-91f3-db0db31ddd08,tmstack-20181005,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2d61fa8b-327a-4c51-91f3-db0db31ddd08/snap,2018-10-08T15:31:14Z
785634f33bad4c8caadbb9f5baa796c7,MCMPPD-PRD-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,RHEL-7_4-MG,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,2019-02-17T04:14:04Z
2df2440c081e4297a469870259701a96,ACE Plus RTP,https://cloud-rtp-1.cisco.com:5000/v3,c61f8311-67be-45d6-9765-ef06cecabdfa,abc_Centos6_worker4.9,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c61f8311-67be-45d6-9765-ef06cecabdfa/snap,2018-06-04T05:24:24Z
2df2440c081e4297a469870259701a96,ACE Plus RTP,https://cloud-rtp-1.cisco.com:5000/v3,d3106fb3-b414-4355-8303-a9648ae272a5,test-ova,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/d3106fb3-b414-4355-8303-a9648ae272a5/snap,2018-08-28T18:20:28Z
2df2440c081e4297a469870259701a96,ACE Plus RTP,https://cloud-rtp-1.cisco.com:5000/v3,f9e9db1c-b780-496a-bd99-dee7a9629fb9,Centos6-Minimal,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/f9e9db1c-b780-496a-bd99-dee7a9629fb9/snap,2018-06-25T15:24:34Z
