Image Owner Id,Tenant Name,Tenant External URL,Image Id,Image Name,Visibility,Unused,Direct URL,Image_Updated_on
9701d09f28484661b5d4168ac98b61ab,EPS-ADMIN-ALLN,https://cloud-alln-1.cisco.com:5000/v3,3132f8e3-ee26-4adb-b544-3e845a302ac6,CENTOS-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/3132f8e3-ee26-4adb-b544-3e845a302ac6/snap,2018-05-04T21:00:19Z
aafcaffd270c49ed9bc5e018412f96d6,EPS-ADMIN-ALLN,https://cloud-alln-1.cisco.com:5000/v3,bbcd412d-5763-4511-b3fd-0073b7a752df,Core-OS-Self,private,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/bbcd412d-5763-4511-b3fd-0073b7a752df/snap,2019-01-29T23:19:21Z
40c5f4dd8e2446f09371090d2f3b1c0e,GSLOPC-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,ef686a67-02c3-4736-ae74-3307df9cf2a0,RHEL-7_4-MG,private,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/ef686a67-02c3-4736-ae74-3307df9cf2a0/snap,2019-02-07T15:13:28Z
9701d09f28484661b5d4168ac98b61ab,GSLOPC-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,7fd194ab-70fd-49c1-84be-6d13de2391ec,UBUNTU-18.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/7fd194ab-70fd-49c1-84be-6d13de2391ec/snap,2019-02-13T20:45:50Z
9701d09f28484661b5d4168ac98b61ab,GSLOPC-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,3132f8e3-ee26-4adb-b544-3e845a302ac6,CENTOS-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/3132f8e3-ee26-4adb-b544-3e845a302ac6/snap,2018-05-04T21:00:19Z
9701d09f28484661b5d4168ac98b61ab,GSLOPC-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,5c8c1782-0e56-401e-a012-b1d1e2539a10,RHEL-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/5c8c1782-0e56-401e-a012-b1d1e2539a10/snap,2018-05-04T21:11:58Z
9701d09f28484661b5d4168ac98b61ab,GSLOPC-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,42105758-8794-4dfb-9ec4-25be2d01969e,UBUNTU-16.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/42105758-8794-4dfb-9ec4-25be2d01969e/snap,2018-05-04T21:22:07Z
9701d09f28484661b5d4168ac98b61ab,data-insights,https://cloud-alln-1.cisco.com:5000/v3,7fd194ab-70fd-49c1-84be-6d13de2391ec,UBUNTU-18.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/7fd194ab-70fd-49c1-84be-6d13de2391ec/snap,2019-02-13T20:45:50Z
9701d09f28484661b5d4168ac98b61ab,data-insights,https://cloud-alln-1.cisco.com:5000/v3,3132f8e3-ee26-4adb-b544-3e845a302ac6,CENTOS-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/3132f8e3-ee26-4adb-b544-3e845a302ac6/snap,2018-05-04T21:00:19Z
9701d09f28484661b5d4168ac98b61ab,data-insights,https://cloud-alln-1.cisco.com:5000/v3,5c8c1782-0e56-401e-a012-b1d1e2539a10,RHEL-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/5c8c1782-0e56-401e-a012-b1d1e2539a10/snap,2018-05-04T21:11:58Z
